Date,Daily_Yield,Moving_Average,Volatility,Drawdown
2021-02-01,,,,0.0
2021-02-02,0.0063368108201149,,,0.0
2021-02-03,-0.0077782403190025,,,-0.00777824031900249
2021-02-04,0.0257575899429598,,,0.0
2021-02-05,-0.0030982475095422,,,-0.0030982475095422623
2021-02-08,0.0010970726151975,,,-0.0020045738968425967
2021-02-09,-0.0065736217166616,,,-0.008565018303003267
2021-02-10,-0.0045586344488182,,,-0.013084607964330678
2021-02-11,-0.001920171499869,,,-0.014979654772899576
2021-02-12,0.0017760719991373,,,-0.013230187719161136
2021-02-16,-0.0161038400655428,,,-0.029120970957637545
2021-02-17,-0.017644371236579,,,-0.046251520971870366
2021-02-18,-0.0086362773171443,,,-0.05448835732756187
2021-02-19,0.0012333229601149,,,-0.05332223610959793
2021-02-22,-0.0297989608546481,,,-0.08153224973773386
2021-02-23,-0.0011110726723762,,,-0.08255273415550907
2021-02-24,-0.0040521631599734,,,-0.08627038016738249
2021-02-25,-0.0347825560361796,,,-0.11805223187112758
2021-02-26,0.0022316275739442,,,-0.1160840529129927
2021-03-01,0.0538512279503402,128.0093505859375,,-0.06848409375746937
2021-03-02,-0.0208936769836471,127.5794246673584,0.2989955857712011,-0.08794688620763016
2021-03-03,-0.0244565854749586,126.95896492004394,0.3058247999936361,-0.11025259114279548
2021-03-04,-0.0158117563725571,126.29553298950196,0.3081921132887083,-0.12432106040475964
2021-03-05,0.0107382310745012,125.52706260681153,0.2924055420189005,-0.11491781760431172
2021-03-08,-0.0416734690431339,124.53265953063963,0.3183664051224122,-0.15180226253300788
2021-03-09,0.0406497350497652,123.76150856018066,0.3611933285272273,-0.11732324923516435
2021-03-10,-0.0091665975150396,122.98012161254884,0.361376898254827,-0.12541439174530855
2021-03-11,0.0165025297417256,122.32547225952148,0.3701231712486543,-0.11098151673340023
2021-03-12,-0.007625374941913,121.63816261291504,0.370057070124575,-0.11776061599859897
2021-03-15,0.0244567661458734,121.08344039916992,0.384244951721521,-0.0961838936993972
2021-03-16,0.0127428905222635,120.71199913024904,0.3859369502415338,-0.08466666400455004
2021-03-17,-0.0064505711214664,120.41562843322754,0.3822008653961631,-0.09057108678823783
2021-03-18,-0.0339051550390734,119.9681453704834,0.3981233991931097,-0.12140541508769868
2021-03-19,-0.0044803542262001,119.48654098510742,0.3977643566930021,-0.1253418300493271
2021-03-22,0.0283359483362299,119.35931625366212,0.4005977714879057,-0.1005575613337433
2021-03-23,-0.0068889453353793,119.19748077392578,0.4011923653947215,-0.10675377112603544
2021-03-24,-0.019993261179245,118.94108085632324,0.4067351739896327,-0.12461267627728836
2021-03-25,0.0041635764477847,118.92158317565918,0.387947156742945,-0.12096793423354713
2021-03-26,0.0051412281878415,118.91914520263671,0.3882948946774706,-0.11644862979901209
2021-03-29,0.0014851591263134,118.60717506408692,0.3329936856156498,-0.11513641541799131
2021-03-30,-0.0122743790300136,118.35272521972657,0.3279978152945919,-0.12599756644500743
2021-03-31,0.0187656515318921,118.35711364746092,0.3244825664923006,-0.10959634133888868
2021-04-01,0.0069584288142967,118.49701194763183,0.3195763689181976,-0.10340053086410597
2021-04-05,0.0235773836079307,118.71539192199708,0.3277121909699752,-0.08226106123762188
2021-04-06,0.0024621017522443,119.19553298950196,0.2842353574406852,-0.08000149458839206
2021-04-07,0.013390489568402,119.5274887084961,0.2526114552124381,-0.06768226419873244
2021-04-08,0.019233887394372,120.03346519470216,0.2547847790826003,-0.049750169852554864
2021-04-09,0.0202516611743428,120.5716152191162,0.2575032766463747,-0.03050603226143203
2021-04-12,-0.0132331933443098,121.06930541992188,0.2617308330809091,-0.04333553338265855
2021-04-13,0.0243063874689464,121.57820549011232,0.2615768679393545,-0.020082476179284433
2021-04-14,-0.0178528578578969,121.89310150146484,0.2706793101597972,-0.03757680444451797
2021-04-15,0.0187076289571004,122.36788063049316,0.2741700054415093,-0.019572148402359168
2021-04-16,-0.0025277520927092,123.03228034973144,0.2368583249677276,-0.022050426955985514
2021-04-19,0.0050687822836212,123.75615158081057,0.2339417021566605,-0.017093413485865017
2021-04-20,-0.0128300994111291,124.22995719909667,0.2272452300329452,-0.029704202702694995
2021-04-21,0.0029297089727569,124.76420707702636,0.2237101857198037,-0.026861518399124696
2021-04-22,-0.0116851896033948,125.34184036254882,0.2134082260488198,-0.03823282606699065
2021-04-23,0.018038289192946,126.01111335754396,0.2184804899056069,-0.020884191647304522
2021-04-26,0.0029780097801117,126.66966361999512,0.2186618959978878,-0.017968375194168138
2021-04-27,-0.0024497346082115,127.30335159301758,0.2200350777036753,-0.020374092051813158
2021-04-28,-0.0060269890315787,127.97018737792968,0.214506141781475,-0.02627828665406725
2021-04-29,-0.000748597448957,128.52247161865233,0.2096325656583243,-0.027007212244672105
2021-04-30,-0.0151333722159254,128.93485794067382,0.2206141569507968,-0.041731874265184474
2021-05-03,0.0082149715382828,129.25852394104004,0.2084013101120609,-0.03385972888622931
2021-05-04,-0.0353851880263235,129.3384666442871,0.2483403513010168,-0.06804678403939324
2021-05-05,0.0019553706616417,129.3482151031494,0.2439057496878378,-0.0662244700628811
2021-05-06,0.0128026139163899,129.31799240112304,0.2382486472342995,-0.0542697024685238
2021-05-07,0.0053271793635722,129.1927719116211,0.2269352994614979,-0.04923162754400907
2021-05-10,-0.0258041635137077,128.9892833709717,0.2400230136053981,-0.07376541009052529
2021-05-11,-0.0074103846390015,128.58439979553222,0.2203850268275401,-0.08062916466770234
2021-05-12,-0.0249384357187496,128.1431827545166,0.2279837536299876,-0.10355683514633
